,id,username,created_at,lang,cleaned_tweets,favorite_count,retweet_count,text,tokens,lemmas
1011,1073692027697586176,CraigWilcoxMHA,2018-12-14 21:31:42,en,nucadventist we're together issue seems like wiser thing would try change,1,0,@NUCAdventist We're not all together on this issue. It seems like the wiser thing to do would be to try to change t… https://t.co/aVfYGjuRj8,"[nucadventist, we're, together, issue, seems, like, wiser, thing, would, try, change]","['nucadventist', 'issue', 'like', 'wise', 'thing', 'try', 'change']"
1012,1073686131009449984,CraigWilcoxMHA,2018-12-14 21:08:16,en,ronbenfield: hospital managing outpatient services well,0,1,RT @Ron_Benfield: Is your hospital managing outpatient services as well as it should?  https://t.co/YialNoeSD2,"[ronbenfield:, hospital, managing, outpatient, services, well]","['ronbenfield', 'hospital', 'manage', 'outpatient', 'service']"
1013,1073319398658592768,CraigWilcoxMHA,2018-12-13 20:51:00,en,wrong,0,0,So wrong... https://t.co/cZaNGVB9ON,[wrong],['wrong']
1014,1073288224011825152,CraigWilcoxMHA,2018-12-13 18:47:07,en,digievangelism read tyfgibson sonship christ enlightening,6,1,@DigiEvangelism Read @tyfgibson ‘s The Sonship of Christ! So enlightening.,"[digievangelism, read, tyfgibson, sonship, christ, enlightening]","['digievangelism', 'read', 'tyfgibson', 'sonship', 'christ', 'enlightening']"
1015,1073285948543197184,CraigWilcoxMHA,2018-12-13 18:38:05,en,stewartgandolf opaque pricing one dysfunctions american healthcare even though making prices mor,0,0,"@StewartGandolf Opaque pricing is one of the dysfunctions of American healthcare, so, even though making prices mor… https://t.co/LiRzrCC9qC","[stewartgandolf, opaque, pricing, one, dysfunctions, american, healthcare, even, though, making, prices, mor]","['stewartgandolf', 'opaque', 'price', 'dysfunction', 'american', 'healthcare', 'make', 'price', 'mor']"
1016,1072912582099566592,CraigWilcoxMHA,2018-12-12 17:54:27,en,here's replay presentation got us startedronbenfieldcraig conwayvictoria tamis pharmd mba,0,0,"Here's the replay of the presentation that got us started...@Ron_BenfieldCraig ConwayVictoria Tamis, PharmD, MBA https://t.co/YxDdtvVe3q","[here's, replay, presentation, got, us, startedronbenfieldcraig, conwayvictoria, tamis, pharmd, mba]","['replay', 'presentation', 'get', 'startedronbenfieldcraig', 'conwayvictoria', 'tamis', 'pharmd', 'mba']"
1017,1072302842726227968,CraigWilcoxMHA,2018-12-11 01:31:34,en,mattmd: seems emperor clothes transformation volume value #healthcareappears driven,0,1,RT @mattMD: It seems that the Emperor Has No Clothes. “The transformation from “volume to value” in #healthcare..appears to be driven more…,"[mattmd:, seems, emperor, clothes, transformation, volume, value, #healthcareappears, driven]","['mattmd', 'emperor', 'clothe', 'transformation', 'volume', 'value', 'healthcareappear', 'drive']"
1018,1071102859389759488,CraigWilcoxMHA,2018-12-07 18:03:16,en,rate healthcare spending growth decreased that's good three takeaways (my opinion): health,0,0,"The rate of healthcare spending growth decreased in 2017. That's good. Three more takeaways (my opinion):
1. Health… https://t.co/4I2rpzHvht","[rate, healthcare, spending, growth, decreased, that's, good, three, takeaways, (my, opinion):, health]","['rate', 'healthcare', 'spend', 'growth', 'decrease', 'good', 'takeaway', 'opinion', 'health']"
1019,1070934535863320576,CraigWilcoxMHA,2018-12-07 06:54:25,en,nice going pratterus youre impact hospital prices,0,0,Nice going @pratter_us  You’re having an impact on hospital prices! https://t.co/FETT8q93CZ,"[nice, going, pratterus, youre, impact, hospital, prices]","['nice', 'go', 'pratterus', 'impact', 'hospital', 'price']"
1020,1070886374088175616,CraigWilcoxMHA,2018-12-07 03:43:02,en,hospitals might make blood boil probably aware for-profit payers getting ric,0,0,"Hospitals, this might make your blood boil, but you should probably be aware that for-profit payers are getting ric… https://t.co/S34Qx8TfL1","[hospitals, might, make, blood, boil, probably, aware, for-profit, payers, getting, ric]","['hospital', 'blood', 'boil', 'probably', 'aware', 'profit', 'payer', 'get', 'ric']"
