,id,username,created_at,lang,cleaned_tweets,favorite_count,retweet_count,text,tokens,lemmas
45,1382879766051708929,terryshumaker,2021-04-16 02:13:23,en,jakemntgomery bo jackson,0,0,@JakeM0NTGOMERY Bo Jackson,"[jakemntgomery, bo, jackson]","['jakemntgomery', 'bo', 'jackson']"
46,1382435774646394881,terryshumaker,2021-04-14 20:49:07,en,like many black men happened hanging tree rope around neck died,0,0,Like those many black men who just happened to be hanging from a tree with a rope around their neck when they died https://t.co/7A5v7KGYcP,"[like, many, black, men, happened, hanging, tree, rope, around, neck, died]","['like', 'black', 'man', 'happen', 'hang', 'tree', 'rope', 'neck', 'die']"
47,1382429151693520899,terryshumaker,2021-04-14 20:22:48,en,betsyklein: image - president biden honoring service sacrifice served afghanistan section arl,0,1167,RT @betsy_klein: What an image - President Biden honoring the service and sacrifice of those who served in Afghanistan at Section 60 at Arl…,"[betsyklein:, image, -, president, biden, honoring, service, sacrifice, served, afghanistan, section, arl]","['betsyklein', 'image', 'president', 'biden', 'honor', 'service', 'sacrifice', 'serve', 'afghanistan', 'section', 'arl']"
48,1381782039649787913,terryshumaker,2021-04-13 01:31:25,en,iamnotherbert: weight police issued taser around ounces weight sw glock carried law enforcement,0,12065,RT @iamnotherbert2: The weight of a police issued taser is around 8 ounces. The weight of the .40 S&amp;W Glock carried by most law enforcement…,"[iamnotherbert:, weight, police, issued, taser, around, ounces, weight, sw, glock, carried, law, enforcement]","['iamnotherbert', 'weight', 'police', 'issue', 'taser', 'ounce', 'weight', 'sw', 'glock', 'carry', 'law', 'enforcement']"
49,1381780439866703876,terryshumaker,2021-04-13 01:25:03,en,meerut streep,0,0,Meerut Streep https://t.co/vHjQBXT8zB,"[meerut, streep]","['meerut', 'streep']"
50,1381780082876940291,terryshumaker,2021-04-13 01:23:38,en,worldhillary since always #stillwithher,0,0,@world_hillary Since 1991 and always #StillWithHer,"[worldhillary, since, always, #stillwithher]","['worldhillary', 'stillwithher']"
51,1381661192154980353,terryshumaker,2021-04-12 17:31:12,en,returnofr meet beatles,0,0,@ReturnofR Meet the Beatles,"[returnofr, meet, beatles]","['returnofr', 'meet', 'beatles']"
52,1381660797382897665,terryshumaker,2021-04-12 17:29:38,en,krystafauria say,0,0,@krystafauria Say what?,"[krystafauria, say]",['krystafauria']
53,1381651649379328005,terryshumaker,2021-04-12 16:53:17,en,thatericalper rubber soul beatles,2,0,@ThatEricAlper Rubber Soul — Beatles,"[thatericalper, rubber, soul, beatles]","['thatericalper', 'rubber', 'soul', 'beatles']"
54,1381428129357570048,terryshumaker,2021-04-12 02:05:06,en,projectlincoln: need / commission investigate occurred ensure never happens agree,0,30270,"RT @ProjectLincoln: We need a 1/6 Commission to investigate what occurred and ensure that it never happens again.

RT if you agree","[projectlincoln:, need, /, commission, investigate, occurred, ensure, never, happens, agree]","['projectlincoln', 'need', 'commission', 'investigate', 'occur', 'ensure', 'happen', 'agree']"
55,1380985844698378252,terryshumaker,2021-04-10 20:47:37,en,thank joebiden,1,0,Thank you @JoeBiden https://t.co/c4D0R4qJmw,"[thank, joebiden]","['thank', 'joebiden']"
56,1380985526061268999,terryshumaker,2021-04-10 20:46:21,en,one worst else tried overthrow government #treason,0,0,"One of the worst???
Who else tried to overthrow our government? #treason https://t.co/WrWnBag6cT","[one, worst, else, tried, overthrow, government, #treason]","['bad', 'try', 'overthrow', 'government', 'treason']"
57,1380981707847917572,terryshumaker,2021-04-10 20:31:11,en,god help us #thankstrump,0,0,God help us #thanksTrump https://t.co/iG4WLXVLwO,"[god, help, us, #thankstrump]","['god', 'help', 'thankstrump']"
